id,birth,male,hgc,edu,urb,hispanic,black,high_school_dropout,high_school_graduate,some_college,college_graduate,above_college,protestant,catholic,sinbeg1,sinend1,sindur1,sinrc1,marbeg1,marend1,mardur1,marrc1,sinbeg2,sinend2,sindur2,sinrc2,marbeg2,marend2,mardur2,marrc2,sinbeg3,sinend3,sindur3,sinrc3,marbeg3,marend3,mardur3,marrc3,sinbeg4,sinend4,sindur4,sinrc4,marbeg4,marend4,mardur4,marrc4,age_sinbeg1,age_sinend1,age_marbeg1,age_marend1,age_sinbeg2,age_sinend2,age_marbeg2,age_marend2,age_sinbeg3,age_sinend3,age_marbeg3,age_marend3,age_sinbeg4,age_sinend4,age_marbeg4,age_marend4,mar1spouse_hgc,mar1spouse_edu,mar2spouse_hgc,mar2spouse_edu,mar3spouse_hgc,mar3spouse_edu,mar4spouse_hgc,mar4spouse_edu,spouse_age_marbeg1,spouse_age_marbeg2,spouse_age_marbeg3,spouse_age_marbeg4,spouse_age_marend1,spouse_age_marend2,spouse_age_marend3,spouse_age_marend4,mar1_age_spouse_age,mar2_age_spouse_age,mar3_age_spouse_age,mar4_age_spouse_age,mar1_edu_equal,mar1_edu_spouseHigher,mar2_edu_equal,mar2_edu_spouseHigher,mar3_edu_equal,mar3_edu_spouseHigher,mar4_edu_equal,mar4_edu_spouseHigher,mar1_spouseEdu_NA,mar2_spouseEdu_NA,mar3_spouseEdu_NA,mar4_spouseEdu_NA,mar1_spouseAge_NA,mar2_spouseAge_NA,mar3_spouseAge_NA,mar4_spouseAge_NA,mar1_age_diff,mar2_age_diff,mar3_age_diff,mar4_age_diff,mar1spouse_hsd,mar1spouse_hsg,mar1spouse_sc,mar1spouse_cg,mar1spouse_ac,mar2spouse_hsd,mar2spouse_hsg,mar2spouse_sc,mar2spouse_cg,mar2spouse_ac,mar3spouse_hsd,mar3spouse_hsg,mar3spouse_sc,mar3spouse_cg,mar3spouse_ac,mar4spouse_hsd,mar4spouse_hsg,mar4spouse_sc,mar4spouse_cg,mar4spouse_ac
7144,1962,0,12,1,1.0,1,0,0,1,0,0,0,0,1,1978,1981,3.0,0,1981.0,1991.0,10.0,0.0,1991.0,2012.0,21.0,0.0,2012.0,-996.0,7.0,1.0,,,,,,,,,,,,,,,,,16.0,19.0,19.0,29.0,29.0,50.0,50.0,,,,,,,,,,,,12.0,1.0,,,,,23.0,56.0,,,33.0,,,,437.0,2800.0,,,,,1.0,0.0,,,,,1.0,0.0,,,0.0,0.0,,,-4.0,-6.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
7145,1963,1,12,1,1.0,1,0,0,1,0,0,0,0,1,1979,1993,14.0,0,1993.0,-998.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.0,30.0,,,,,,,,,,,,,,13.0,2.0,,,,,,,40.0,,,,,,,,1200.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,-10.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
7146,1962,0,12,1,1.0,0,1,0,1,0,0,0,0,1,1978,1988,10.0,0,1988.0,1997.0,9.0,0.0,1997.0,-997.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,1962,0,16,3,1.0,0,1,0,0,0,1,0,1,0,1978,1996,18.0,0,1996.0,-998.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,1958,0,15,2,1.0,0,1,0,0,1,0,0,0,1,1974,-999,45.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,1961,1,12,1,1.0,0,1,0,1,0,0,0,0,1,1977,-999,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,1957,1,18,4,1.0,0,1,0,0,0,0,1,1,0,1973,1988,15.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,31.0,31.0,,,,,,,,,,,,,,18.0,4.0,,,,,,,29.0,,,,,,,,899.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
7151,1960,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,1987,11.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,1961,0,15,2,1.0,0,1,0,0,1,0,0,1,0,1977,1989,12.0,0,1989.0,1998.0,9.0,0.0,1998.0,-997.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,30.0,,,,39.0,,,,840.0,,,,,,,,,,,,1.0,,,,0.0,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,
7153,1962,0,13,2,1.0,0,1,0,0,1,0,0,1,0,1978,-999,41.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,1963,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1979,1985,6.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,1958,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1974,1982,8.0,0,1982.0,-998.0,37.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,1964,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1980,-999,39.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,1959,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1975,2008,33.0,0,2008.0,-998.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,1957,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1973,1989,16.0,0,1989.0,-998.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,1962,0,15,2,1.0,0,1,0,0,1,0,0,1,0,1978,1995,17.0,0,1995.0,1999.0,4.0,0.0,1999.0,-997.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,33.0,33.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,34.0,,,,38.0,,,,1122.0,,,,,,,,,,,,1.0,,,,0.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
7162,1959,1,13,2,1.0,0,1,0,0,1,0,0,1,0,1975,1983,8.0,0,1983.0,1987.0,4.0,0.0,1987.0,-997.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,1957,0,13,2,1.0,0,1,0,0,1,0,0,1,0,1973,1992,19.0,0,1992.0,-998.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,1960,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,1963,0,20,4,1.0,0,1,0,0,0,0,1,1,0,1979,1990,11.0,0,1990.0,-998.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,14.0,2.0,,,,,,,25.0,,,,,,,,675.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
7167,1957,0,10,0,1.0,0,0,1,0,0,0,0,1,0,1973,1983,10.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,1961,1,18,4,1.0,0,0,0,0,0,0,1,1,0,1977,1985,8.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,1957,0,7,0,1.0,0,0,1,0,0,0,0,0,0,1973,1974,1.0,0,1974.0,1983.0,9.0,0.0,1983.0,1985.0,2.0,0.0,1985.0,1990.0,5.0,0.0,1990.0,-995.0,29.0,1.0,,,,,,,,,,,,,16.0,17.0,17.0,26.0,26.0,28.0,28.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,1960,0,10,0,1.0,0,1,1,0,0,0,0,1,0,1976,2001,25.0,0,2001.0,-998.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,1961,0,8,0,1.0,0,1,1,0,0,0,0,1,0,1977,-999,42.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,1962,1,14,2,1.0,0,1,0,0,1,0,0,1,0,1978,-999,41.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,1962,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1978,1994,16.0,0,1994.0,2013.0,19.0,0.0,2013.0,-997.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,32.0,32.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,32.0,,,,51.0,,,,1024.0,,,,,,,,,,,,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
7175,1960,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,1993,17.0,0,1993.0,-998.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176,1960,1,12,1,1.0,0,1,0,1,0,0,0,0,1,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,1960,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7178,1959,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1975,-999,44.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7179,1962,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1978,1979,1.0,0,1979.0,1988.0,9.0,0.0,1988.0,-997.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,17.0,17.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,1959,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1975,1981,6.0,0,1981.0,1985.0,4.0,0.0,1985.0,-997.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,22.0,,,,26.0,,,,484.0,,,,,,,,,,,,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
7181,1959,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1975,1981,6.0,0,1981.0,-998.0,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,23.0,,,,,,,,506.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,-1.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
7182,1960,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,1990,14.0,0,1990.0,-998.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.0,30.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,30.0,,,,,,,,900.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
7183,1960,0,13,2,1.0,0,1,0,0,1,0,0,1,0,1976,1985,9.0,0,1985.0,1989.0,4.0,0.0,1989.0,-997.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,1962,0,13,2,1.0,0,1,0,0,1,0,0,1,0,1978,1996,18.0,0,1996.0,-998.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,34.0,34.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,31.0,,,,,,,,1054.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,3.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
7185,1962,1,15,2,1.0,0,1,0,0,1,0,0,1,0,1978,-999,41.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,1964,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1980,2008,28.0,0,2008.0,-998.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7187,1962,1,12,1,1.0,0,1,0,1,0,0,0,0,0,1978,1984,6.0,0,1984.0,1986.0,2.0,0.0,1986.0,-997.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188,1964,1,12,1,1.0,0,1,0,1,0,0,0,0,0,1980,1992,12.0,0,1992.0,1994.0,2.0,0.0,1994.0,-997.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,30.0,30.0,,,,,,,,,,,,11.0,0.0,,,,,,,24.0,,,,26.0,,,,672.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,4.0,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
7189,1960,0,12,1,1.0,0,1,0,1,0,0,0,1,0,1976,1983,7.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
